price,title,latitude,longitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides,curr_mark,hasLac,inr_pmo,usd_pmo
"₹ 14,000",2 BHK Builder Floor for rent in Alaknanda 50 sqyrd,30.2965383,79.1567896,4 out of 4 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,14000.0,196.31
"₹ 45,000",3 BHK Builder Floor for rent in Malviya Nagar 2000 sqft,28.5339201,77.2124474,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,45000.0,630.99
₹ 1 Lac,4 BHK Apartment for rent in Vasant Kunj 2200 sqft,28.5267276763916,77.15332794189453,2 out of 3 Floors,Semi-Furnished,Bachelors,4,2,Immediately,North - West,,2 Covered,,₹,True,,
"₹ 23,000","2 BHK Apartment for rent in Rajasthan Apartment, Aashirwaad Chowk, Dwarka 1300 sqft",28.602207,77.052099,,,,,,,,,,,₹,False,23000.0,322.51
"₹ 35,000","3 BHK Apartment for rent in Heritage Apartment, Dwarka 1800 sqft",28.5877114,77.0508747,,,,,,,,,,,₹,False,35000.0,490.77
"₹ 10,000",1 BHK House for rent in Mahipalpur,28.542421340942386,77.12199401855469,3 out of 5 Floors,Furnished,Bachelors/Family,1,,Immediately,South,,,,₹,False,10000.0,140.22
"₹ 25,000",1 BHK Apartment for rent in Defence Colony,28.572269439697266,77.23197174072266,1 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,,,,₹,False,25000.0,350.55
"₹ 20,000",1 BHK Apartment for rent in Defence Colony,28.572269439697266,77.23197174072266,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North - East,Garden/Park,,,₹,False,20000.0,280.44
"₹ 10,000","2 BHK Builder Floor for rent in Nangal Raya, Janakpuri 750 sqft",28.61103439331055,77.11217498779297,2 out of 4 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North - West,"Garden/Park, Main Road",1 Open,,₹,False,10000.0,140.22
₹ 1.3 Lac,4 BHK Builder Floor for rent in Greater Kailash 1 500 sqyrd,31.8164399,75.2218363,1 out of 3 Floors,Unfurnished,Bachelors,5,5,Immediately,North - East,"Garden/Park, Main Road",,,₹,True,1.3,1822.86
"₹ 30,000",3 BHK House for rent in Preet Vihar 200 sqyrd,28.6414409,77.2952594,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - West,"Garden/Park, Main Road",1 Covered,,₹,False,30000.0,420.66
"₹ 33,000","3 BHK House for rent in Chitra Vihar, Swasthya Vihar 180 sqyrd",,,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,Garden/Park,1 Covered,,₹,False,33000.0,462.73
"₹ 50,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj Sector D 1800 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,50000.0,701.1
"₹ 14,000",1 BHK Builder Floor for rent in Lajpat Nagar 1,28.5706151,77.2361692,,Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,14000.0,196.31
"₹ 40,000","4 BHK Apartment for rent in Shakti Apartment, Dwarka Sector 5 2200 sqft",28.595889900486803,77.06096476184399,,,,,,,,,,,₹,False,40000.0,560.88
"₹ 15,000",1 BHK Apartment for rent in Dwarka Sector 7,28.58395576477051,77.07408142089844,Ground out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",2 Open,,₹,False,15000.0,210.33
"₹ 15,000","1 BHK Apartment for rent in Gulmohar Enclave, Gulmohar Park",28.558204650878906,77.21043395996094,2 out of 4 Floors,Furnished,Bachelors,1,1,Immediately,North - East,"Main Road, Garden/Park, Pool",,,₹,False,15000.0,210.33
₹ 1.5 Lac,3 BHK Builder Floor for rent in Hauz Khas 2600 sqft,28.5442564,77.2067072,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,"2 Covered, 2 Open",,₹,True,1.5,2103.3
₹ 1 Lac,4 BHK Builder Floor for rent in Hauz Khas 2100 sqft,28.5442564,77.2067072,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,2 Covered,,₹,True,,
"₹ 90,000","3 BHK Builder Floor for rent in Uday Park, South Extension 1500 sqft",,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,1 Covered,,₹,False,90000.0,1261.98
₹ 1.2 Lac,"3 BHK Builder Floor for rent in RWA Flats, Saket 2320 sqft",28.523357,77.215735,,,,,,,,,,,₹,True,1.2,1682.64
"₹ 42,000",3 BHK Apartment for rent in Malviya Nagar 1300 sqft,28.53483009338379,77.20977783203125,1 out of 3 Floors,Unfurnished,Bachelors,3,2,Immediately,,,,,₹,False,42000.0,588.92
₹ 1.3 Lac,"3 BHK Builder Floor for rent in Nizamuddin East, Nizamuddin 1650 sqft",,,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,North - East,,2 Covered,,₹,True,1.3,1822.86
₹ 1.2 Lac,"3 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 2225 sqft",28.574502000000003,77.22913100000001,,,,,,,,,,,₹,True,1.2,1682.64
₹ 1.1 Lac,3 BHK Builder Floor for rent in Hauz Khas 2000 sqft,28.5442564,77.2067072,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,,,,₹,True,1.1,1542.42
"₹ 80,000",3 BHK Builder Floor for rent in Safdarjung Enclave 2000 sqft,28.5656419,77.1934382,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,,2 Covered,,₹,False,80000.0,1121.76
"₹ 7,800",1 BHK Builder Floor for rent in Govindpuri Main,28.537752151489254,77.26180267333984,Ground out of 5 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,7800.0,109.37
"₹ 40,000",3 BHK Builder Floor for rent in Preet Vihar 145 sqyrd,28.6414409,77.2952594,2 out of 5 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Main Road,2 Covered,Same Premise,₹,False,40000.0,560.88
"₹ 8,250",2 BHK Builder Floor for rent in Uttam Nagar West 600 sqft,28.621757,77.0557122,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,1 Covered,,₹,False,8250.0,115.68
"₹ 9,500",2 BHK Builder Floor for rent in Mayur Vihar 3 650 sqft,28.61469078063965,77.3330307006836,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,East,Garden/Park,,,₹,False,9500.0,133.21
"₹ 35,000",3 BHK Builder Floor for rent in Anand Vihar 1620 sqft,28.641115,77.3125024,2 out of 4 Floors,Semi-Furnished,Family,3,2,Immediately,North - East,,"1 Covered, 1 Open",,₹,False,35000.0,490.77
"₹ 5,000","1 BHK Builder Floor for rent in Milap Nagar, Uttam Nagar",,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,5000.0,70.11
"₹ 50,000","2 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 1500 sqft",28.574502000000003,77.22913100000001,,,,,,,,,,,₹,False,50000.0,701.1
"₹ 8,000","1 BHK Builder Floor for rent in Dadri Road, Dabri",,,1 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,8000.0,112.18
"₹ 20,000","2 BHK Builder Floor for rent in Khirki extension, Malviya Nagar 900 sqft",28.53153419494629,77.21685028076172,1 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,,"Main Road, Garden/Park, Pool",,,₹,False,20000.0,280.44
"₹ 16,500",3 BHK Builder Floor for rent in Rajouri Garden 1100 sqft,28.732946395874023,77.06238555908203,3 out of 4 Floors,Furnished,Bachelors,3,1,Immediately,North - East,"Garden/Park, Main Road",,,₹,False,16500.0,231.36
"₹ 55,000",3 BHK Builder Floor for rent in Hauz Khas 2600 sqft,28.5442564,77.2067072,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Main Road","2 Covered, 2 Open",,₹,False,55000.0,771.21
"₹ 25,000","3 BHK Apartment for rent in Aakriti Apartment, Aashirwaad Chowk, Dwarka 1800 sqft",28.60197675,77.05381434,,,,,,,,,,,₹,False,25000.0,350.55
"₹ 28,000","3 BHK Apartment for rent in Shiv Bhole Apartments, Dwarka Sector 7 1800 sqft",28.574603144264398,77.0658652353307,,,,,,,,,,,₹,False,28000.0,392.62
"₹ 23,000","2 BHK Apartment for rent in Indraprastha Extension, Patparganj 1050 sqft",28.630168914794922,77.30564880371094,1 out of 7 Floors,Semi-Furnished,Bachelors,2,2,Immediately,East,"Garden/Park, Main Road",,,₹,False,23000.0,322.51
"₹ 10,000","1 BHK Builder Floor for rent in DLF Chattarpur Farms, Chhattarpur",28.487326,77.155952,,,,,,,,,,,₹,False,10000.0,140.22
"₹ 75,000","4 BHK Builder Floor for rent in Project Sarvodaya Enclave, Sarvodaya Enclave 3470 sqft",28.5366906,77.20095450000001,,,,,,,,,,,₹,False,75000.0,1051.65
"₹ 95,000",3 BHK Builder Floor for rent in Panchsheel Enclave 1860 sqft,28.6385903,77.04068836247909,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,"1 Covered, 1 Open",Same Premise,₹,False,95000.0,1332.09
"₹ 14,000",Studio Apartment for rent in Panchsheel Enclave,28.6385903,77.04068836247909,1 out of 2 Floors,Furnished,Bachelors/Family,1,1,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,14000.0,196.31
"₹ 20,000",1 BHK Builder Floor for rent in Janakpuri,28.62105369567871,77.09053039550781,1 out of 3 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North - East,"Pool, Garden/Park, Main Road",,,₹,False,20000.0,280.44
"₹ 38,000","3 BHK Apartment for rent in Beverly Park Apartments, Dwarka Sector 22 1800 sqft",28.556647256944498,77.0609272772191,,,,,,,,,,,₹,False,38000.0,532.84
"₹ 30,000",3 BHK Builder Floor for rent in Surajmal Vihar 160 sqyrd,28.66323089599609,77.30929565429688,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,"Pool, Garden/Park, Main Road",,,₹,False,30000.0,420.66
"₹ 38,000",3 BHK Builder Floor for rent in Preet Vihar 1800 sqft,28.63590431213379,77.2939682006836,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Main Road,,,₹,False,38000.0,532.84
"₹ 32,000","3 BHK Builder Floor for rent in Gagan Vihar, Krishna Nagar 1800 sqft",28.64528465270996,77.29431915283203,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,,,,₹,False,32000.0,448.7
"₹ 35,000","3 BHK Builder Floor for rent in Gagan Vihar, Krishna Nagar 2700 sqft",28.64528465270996,77.29431915283203,1 out of 3 Floors,Semi-Furnished,Bachelors,3,2,Immediately,East,Garden/Park,,,₹,False,35000.0,490.77
"₹ 26,000",2 BHK Builder Floor for rent in Saket 1000 sqft,28.523548126220703,77.20889282226562,1 out of 4 Floors,Furnished,Bachelors/Family,2,1,Immediately,East,"Main Road, Garden/Park",,,₹,False,26000.0,364.57
"₹ 19,000","1 BHK Apartment for rent in Kaveri Apartment, Vasant Kunj",28.526189702522696,77.1512724323696,,,,,,,,,,,₹,False,19000.0,266.42
"₹ 7,500","2 BHK House for rent in Bhajanpura, Shahdara 57 sqyrd",,,Ground out of 5 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,,₹,False,7500.0,105.16
"₹ 8,000",1 BHK Builder Floor for rent in Saket,28.5050048828125,77.20147705078125,Ground out of 5 Floors,Semi-Furnished,Bachelors,1,,Immediately,North - East,Main Road,1 Open,,₹,False,8000.0,112.18
"₹ 80,000",3 BHK Builder Floor for rent in Lajpat Nagar 3 1400 sqft,28.5706151,77.2361692,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,Main Road,"1 Covered, 1 Open",,₹,False,80000.0,1121.76
"₹ 24,000","3 BHK Builder Floor for rent in Yojna Vihar, Anand Vihar 180 sqyrd",28.662487030029297,77.31726837158203,2 out of 2 Floors,Semi-Furnished,Bachelors,2,2,Immediately,West,"Garden/Park, Main Road",,,₹,False,24000.0,336.53
"₹ 61,000",3 BHK Builder Floor for rent in Panchsheel Enclave 2300 sqft,28.6385903,77.04068836247909,Ground out of 3 Floors,Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,61000.0,855.34
"₹ 7,500","Studio Apartment for rent in DDA Flats Pocket 5, Mayur Vihar 1",28.6105326263902,77.2970580853909,,,,,,,,,,,₹,False,7500.0,105.16
"₹ 85,000",2 BHK Builder Floor for rent in Defence Colony 1500 sqft,13.0220072,80.1995027,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,North - West,Main Road,1 Open,,₹,False,85000.0,1191.87
"₹ 70,000",3 BHK Builder Floor for rent in Defence Colony 1600 sqft,13.0220072,80.1995027,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,Main Road,1 Open,,₹,False,70000.0,981.54
"₹ 13,000",2 BHK Apartment for rent in Saket 900 sqft,28.523548126220703,77.20889282226562,1 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,,Garden/Park,,,₹,False,13000.0,182.29
"₹ 20,000","1 BHK Apartment for rent in Hindustan Times Apartment, Mayur Vihar 1",28.606981018895898,77.2892429997767,,,,,,,,,,,₹,False,20000.0,280.44
"₹ 10,000",2 BHK Builder Floor for rent in Laxmi Nagar 600 sqft,28.63973045349121,77.28265380859375,4 out of 4 Floors,Unfurnished,Bachelors,2,1,Immediately,East,"Garden/Park, Main Road",,,₹,False,10000.0,140.22
"₹ 15,000","3 BHK Builder Floor for rent in Laxmi Nagar District Centre, Laxmi Nagar 900 sqft",28.64262390136719,77.2828598022461,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,East,Main Road,,,₹,False,15000.0,210.33
"₹ 16,000",1 BHK Apartment for rent in Chhattarpur,28.495893478393555,77.18599700927734,1 out of 1 Floor,Unfurnished,Bachelors,1,1,Immediately,East,Garden/Park,,,₹,False,16000.0,224.35
"₹ 20,000",3 BHK Apartment for rent in Saket 1500 sqft,28.523548126220703,77.20889282226562,1 out of 4 Floors,Semi-Furnished,Bachelors,3,1,Immediately,,Garden/Park,,,₹,False,20000.0,280.44
"₹ 19,000",2 BHK Builder Floor for rent in Dwarka Sector 7 900 sqft,28.602684,77.0432335,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,North - East,Garden/Park,,,₹,False,19000.0,266.42
"₹ 17,000","2 BHK Builder Floor for rent in Freedom Fighter Enclave, Saket 900 sqft",28.511224545082303,77.2027270928168,,,,,,,,,,,₹,False,17000.0,238.37
"₹ 10,000",1 BHK Builder Floor for rent in Mayur Vihar 1,28.61301612854004,77.28379821777344,Ground out of 4 Floors,Semi-Furnished,Bachelors,1,,Immediately,East,"Garden/Park, Main Road",,,₹,False,10000.0,140.22
"₹ 36,000","4 BHK Apartment for rent in Eligible Apartment, Dwarka Sector 10 2400 sqft",28.474963899999995,77.0805221,,,,,,,,,,,₹,False,36000.0,504.79
"₹ 9,500",1 BHK Apartment for rent in Janakpuri,28.62105369567871,77.09053039550781,2 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North - West,Garden/Park,,,₹,False,9500.0,133.21
"₹ 55,000","3 BHK Builder Floor for rent in Shivalik, Malviya Nagar",28.5344181060791,77.20816040039062,1 out of 3 Floors,Unfurnished,Bachelors,3,3,Immediately,North - East,Garden/Park,,,₹,False,55000.0,771.21
₹ 1.1 Lac,3 BHK Builder Floor for rent in Panchsheel Park 2400 sqft,28.5433525,77.2140757,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,South -West,"Garden/Park, Main Road",2 Covered,,₹,True,1.1,1542.42
"₹ 70,000",3 BHK Builder Floor for rent in Greater Kailash 1,28.55557632446289,77.23369598388672,1 out of 3 Floors,Semi-Furnished,Bachelors,2,1,Immediately,,,,,₹,False,70000.0,981.54
"₹ 70,000","3 BHK Builder Floor for rent in Jangpura Extension, Jangpura 1500 sqft",,,Ground out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,South -West,"Garden/Park, Main Road",1 Open,,₹,False,70000.0,981.54
₹ 1 Lac,"3 BHK Builder Floor for rent in Uppal Builder Floors, Panchsheel Park 2750 sqft",,,,,,,,,,,,,₹,True,,
"₹ 48,000",3 BHK House for rent in Patel Nagar West 1500 sqft,28.6760162,77.422914,3 out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,4 Covered,,₹,False,48000.0,673.06
"₹ 60,000",3 BHK Builder Floor for rent in Sarvodaya Enclave 1800 sqft,28.53593635559082,77.20095825195312,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,Garden/Park,1 Open,,₹,False,60000.0,841.32
"₹ 26,000",2 BHK Apartment for rent in Ber Sarai 1200 sqft,28.54843765,77.18147936338744,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,South - East,Garden/Park,,Same Premise,₹,False,26000.0,364.57
"₹ 26,000","3 BHK Apartment for rent in IDC Apartments, Dwarka Sector 11 1900 sqft",28.587465324342197,77.04871348898959,,,,,,,,,,,₹,False,26000.0,364.57
"₹ 50,000",3 BHK Builder Floor for rent in Chittaranjan Park 1400 sqft,28.537872314453125,77.24923706054688,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,,,,₹,False,50000.0,701.1
"₹ 12,500","1 BHK Apartment for rent in Maa Shakti Apartment, Paschim Vihar",28.675051223060898,77.0976053740202,,,,,,,,,,,₹,False,12500.0,175.28
"₹ 20,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,3 out of 3 Floors,Furnished,Bachelors,1,1,Immediately,,,,Same Premise,₹,False,20000.0,280.44
"₹ 58,000",3 BHK Builder Floor for rent in Anand Vihar 2100 sqft,77.30654907226562,28.652740478515625,1 out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,West,Garden/Park,,,₹,False,58000.0,813.28
"₹ 45,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1700 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,45000.0,630.99
"₹ 90,000",4 BHK Builder Floor for rent in Greater Kailash 1 2400 sqft,31.8164399,75.2218363,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,South - East,Garden/Park,"2 Covered, 1 Open",,₹,False,90000.0,1261.98
₹ 1.2 Lac,"3 BHK Builder Floor for rent in Safdarjung Development Area, Hauz Khas 4500 sqft",28.54878234863281,77.19900512695312,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,4,Immediately,East,Garden/Park,2 Covered,,₹,True,1.2,1682.64
₹ 1.2 Lac,4 BHK Builder Floor for rent in Greater Kailash 2 4500 sqft,31.8164399,75.2218363,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,3,Immediately,North - East,Garden/Park,2 Covered,,₹,True,1.2,1682.64
₹ 3.9 Lac,4 BHK Builder Floor for rent in Shanti Niketan 600 sqyrd,28.57315085,77.16446564146489,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,3,From Feb '20,East,"Garden/Park, Main Road","2 Covered, 1 Open",,₹,True,3.9,5468.58
₹ 1.1 Lac,4 BHK Builder Floor for rent in Greater Kailash 1,28.55557632446289,77.23369598388672,1 out of 4 Floors,Semi-Furnished,Bachelors,4,3,Immediately,North - East,Garden/Park,,,₹,True,1.1,1542.42
"₹ 95,000","4 BHK Builder Floor for rent in New Friends Colony Floors, New Friends Colony 2000 sqft",28.564464,77.265996,,,,,,,,,,,₹,False,95000.0,1332.09
"₹ 90,000",3 BHK Builder Floor for rent in Panchsheel Enclave 270 sqyrd,28.6385903,77.04068836247909,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,,,2 Covered,,₹,False,90000.0,1261.98
"₹ 16,500","2 BHK Builder Floor for rent in Freedom Fighter Enclave, Saket 900 sqft",28.511224545082303,77.2027270928168,,,,,,,,,,,₹,False,16500.0,231.36
"₹ 35,000",3 BHK Builder Floor for rent in Janakpuri 1300 sqft,28.6219272,77.0874757,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,,₹,False,35000.0,490.77
"₹ 33,000","3 BHK Apartment for rent in DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road 1400 sqft",28.548726000000002,77.294019630112,,,,,,,,,,,₹,False,33000.0,462.73
"₹ 11,000",1 BHK Builder Floor for rent in Gautam Nagar,28.5621177,77.2124515,4 out of 4 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,11000.0,154.24
"₹ 34,000",3 BHK Builder Floor for rent in Vikaspuri Block C 1100 sqft,28.638419050000003,77.07083614685489,Ground out of 4 Floors,Furnished,Bachelors/Family,2,,Immediately,,,,,₹,False,34000.0,476.75
"₹ 25,000","1 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj",28.53838483,77.09200984,,,,,,,,,,,₹,False,25000.0,350.55
"₹ 16,000",1 BHK Builder Floor for rent in Subhash Nagar,28.63835144042969,77.11314392089844,Ground out of 4 Floors,Furnished,Bachelors,1,1,Immediately,East,"Pool, Garden/Park, Main Road",,,₹,False,16000.0,224.35
"₹ 16,000",2 BHK Apartment for rent in Laxmi Nagar 750 sqft,28.635967254638672,77.26956176757812,2 out of 4 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - East,"Garden/Park, Main Road",,,₹,False,16000.0,224.35
"₹ 30,000","2 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1100 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,30000.0,420.66
"₹ 46,000","4 BHK Apartment for rent in Orchid Valley Apartment, Dwarka Sector 19 2600 sqft",28.5723413,77.04257340000001,,,,,,,,,,,₹,False,46000.0,645.01
"₹ 8,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,1 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,,Garden/Park,,,₹,False,8000.0,112.18
"₹ 95,000","3 BHK Builder Floor for rent in Jangpura Extension, Jangpura 2500 sqft",,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,West,"Garden/Park, Main Road",1 Open,,₹,False,95000.0,1332.09
