price,title,furnishing,tenants preferred,bathroom,availability,longitude,latitude,balcony,floor,facing,overlooking,car parking,owner resides
"₹ 8,000",1 BHK Apartment for rent in Begumpet,Semi-Furnished,Bachelors/Family,1,Immediately,17.438152313232422,78.46241760253906,,2 out of 3 Floors,North - West,Main Road,"1 Covered, 1 Open",
"₹ 26,000",3 BHK Apartment for rent in Masab Tank 1685 sqft,Semi-Furnished,Bachelors,3,Immediately,17.399398803710938,78.45140838623047,2,2 out of 6 Floors,East,"Garden/Park, Main Road",,
"₹ 21,000","2 BHK Apartment for rent in Miyapur, NH 9 1575 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.5091800689697,78.3521118164062,2,3 out of 9 Floors,East,,1 Covered,
"₹ 11,000",2 BHK House for rent in BHEL 1000 sqft,Semi-Furnished,Bachelors,2,Immediately,17.4692554473877,78.3572692871094,,,North - East,Main Road,,
"₹ 19,000","3 BHK Villa for rent in Ramakrishnapuram, LB Nagar, NH 9 2225 sqft",Unfurnished,Bachelors,3,Immediately,17.365753173828125,78.55289459228516,3,,West,Garden/Park,,
"₹ 5,500",1 BHK House for rent in Ram nagar,Unfurnished,Bachelors/Family,1,Immediately,,,,Ground out of 1 Floor,West,,,
"₹ 9,000","2 BHK House for rent in Laxmi Mega township,Turkayamjal 900 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 1 Floor,North - West,Garden/Park,"1 Covered, 1 Open",
"₹ 10,000","2 BHK Apartment for rent in Sun City, Bandlaguda, Chevella Road 1000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,1 out of 4 Floors,East,Main Road,1 Open,
"₹ 17,000",3 BHK Apartment for rent in Kompally,Semi-Furnished,Bachelors/Family,3,Immediately,17.53805160522461,78.48394775390625,2,1 out of 5 Floors,,,,
"₹ 31,000","2 BHK Apartment for rent in Banjara Hills, NH 9 1250 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.417531967163086,78.44159698486328,2,2 out of 5 Floors,East,Main Road,,
"₹ 24,000",4 BHK House for rent in Balanagar 1600 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,,,,1 Covered,
"₹ 80,000","3 BHK House for rent in New Gayatri Nagar, Medbowli 2700 sqft",Furnished,Bachelors/Family,2,Immediately,17.33307456970215,78.53153228759766,,Ground out of 1 Floor,West,,,
"₹ 25,000","2 BHK Apartment for rent in Surya Nagar, Toli Chowki 1400 sqft",Furnished,Bachelors,2,Immediately,17.398040771484375,78.41097259521484,1,3 out of 4 Floors,,Main Road,"1 Covered, 1 Open",
"₹ 11,000",2 BHK House for rent in Hyderabad 1450 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,1 out of 2 Floors,,,,
"₹ 15,000",2 BHK Apartment for rent in KPHB Road 1085 sqft,Semi-Furnished,Bachelors/Family,,Immediately,,,1,1 out of 5 Floors,,,,
"₹ 15,000","Studio Apartment for rent in Gachibowli, Outer Ring Road",Furnished,Bachelors/Family,,Immediately,,,,1 out of 2 Floors,,,,
"₹ 10,000","2 BHK House for rent in Chandanagar, NH 9 875 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,,,,,
"₹ 17,500","2 BHK Apartment for rent in Amsri Central Court, Secunderabad, Rashtrapati ROAd 1120 sqft",,,,,17.435849,78.5078085,,,,,,
"₹ 25,000",4 BHK Apartment for rent in aidha homes 2200 sqft,Semi-Furnished,Bachelors/Family,4,Immediately,,,3,3 out of 5 Floors,North,Main Road,,
"₹ 13,000","2 BHK Apartment for rent in Kukatpally, NH 9 1000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,2 out of 3 Floors,,,,
"₹ 43,000","3 BHK Apartment for rent in Mantri Celestia, Gachibowli, Outer Ring Road 1198 sqft",,,,,17.4241958069213,78.34106,,,,,,
"₹ 15,000","2 BHK Apartment for rent in Miyapur, NH 9 1200 sqft",Unfurnished,Family,2,Immediately,,,,2 out of 4 Floors,East,,,Same Premise
"₹ 25,000",3 BHK Apartment for rent in New Nallakunta 2045 sqft,Unfurnished,Family,4,Immediately,,,1,1 out of 3 Floors,West,,,
"₹ 11,000","2 BHK House for rent in Boduppal, NH 2 2 1050 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.41948890686035,78.58563232421875,2,2 out of 3 Floors,,,,
"₹ 7,500","1 BHK House for rent in Nimboli Adda, Kachiguda",Unfurnished,Bachelors/Family,1,Immediately,,,,,,,,
"₹ 10,000","1 BHK House for rent in Moosapet, NH 9",Unfurnished,Bachelors,1,Immediately,,,1,4 out of 4 Floors,,Main Road,,
"₹ 65,500","3 BHK Apartment for rent in Manikonda, Outer Ring Road 2508 sqft",Unfurnished,Bachelors,4,Immediately,,,1,16 out of 33 Floors,,"Garden/Park, Pool, Main Road",,
"₹ 25,000","2 BHK Builder Floor for rent in Manikonda, Outer Ring Road 1450 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,Ground out of 4 Floors,East,Main Road,,
"₹ 11,000",Studio Apartment for rent in Balkampet,Furnished,Bachelors,1,Immediately,,,1,2 out of 3 Floors,North,,,Same Premise
"₹ 4,500",1 BHK Builder Floor for rent in Amberpet,Semi-Furnished,Bachelors/Family,1,Immediately,17.40087127685547,78.52278900146484,,2 out of 4 Floors,,,,
"₹ 9,500","1 BHK House for rent in Gayatri Nagar, Medbowli, Inner Ring Road",Unfurnished,Bachelors/Family,1,Immediately,,,,,,,,
"₹ 12,000",2 BHK House for rent in Anjaneya Nagar 1100 sqft,Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 4 Floors,,,,
"₹ 7,000",1 BHK Apartment for rent in Ram nagar,Unfurnished,Bachelors/Family,1,Immediately,,,,3 out of 4 Floors,,,,
"₹ 15,000",2 BHK Apartment for rent in Balaji Nagar-Gudimalkapur 1100 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,,2 out of 5 Floors,,,,
"₹ 9,000",1 BHK Builder Floor for rent in Borabanda,Unfurnished,Bachelors/Family,1,Immediately,,,,2 out of 3 Floors,,,,
"₹ 7,000","1 BHK Builder Floor for rent in Ananth Nagar, Secunderabad",Unfurnished,Bachelors/Family,1,Immediately,,,1,,,,1 Covered,
"₹ 10,000","2 BHK House for rent in Gandhi Nagar South Colony, Vanasthalipuram 110 sqyrd",Semi-Furnished,Family,2,Immediately,,,1,Ground out of 2 Floors,South -West,Garden/Park,2 Covered,Same Premise
"₹ 95,000","4 BHK Villa for rent in Kismatpur, Outer Ring Road 470 sqyrd",Semi-Furnished,Bachelors,5,Immediately,17.342552185058594,78.3758544921875,1,,East,"Garden/Park, Pool, Main Road","3 Covered, 3 Open",
"₹ 45,000",2 BHK Builder Floor for rent in Hitech City 1100 sqft,Furnished,Bachelors/Family,2,Immediately,,,,5 out of 5 Floors,,,,
"₹ 6,500",1 BHK House for rent in Shivaji Nagar,Unfurnished,Bachelors/Family,1,Immediately,,,,,,,,
"₹ 95,000",7 BHK House for rent in New Malakpet 6000 sqft,Furnished,Bachelors/Family,7,Immediately,17.36709976196289,78.5101547241211,2,Ground out of 3 Floors,,,,
"₹ 29,000","3 BHK Apartment for rent in Aditya Imperial Heights, Hafeezpet, NH 9 1800 sqft",,,,,17.4851348,78.358788,,,,,,
"₹ 13,000","2 BHK House for rent in Golnaka, Amberpet, NH 2 2 150 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,17.389537811279297,78.5098648071289,1,3 out of 3 Floors,,,,
"₹ 11,500","3 BHK Builder Floor for rent in Mallampet, Outer Ring Road 1540 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,1,1 out of 3 Floors,East,,1 Covered,
"₹ 60,000","3 BHK House for rent in Banjara Hills, NH 9 3000 sqft",Semi-Furnished,Bachelors,4,Immediately,17.415895462036133,78.43576049804688,3,1 out of 2 Floors,West,"Garden/Park, Main Road",3 Covered,
"₹ 7,500","2 BHK House for rent in Bollaram, Outer Ring Road 975 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,3 out of 3 Floors,,,,
"₹ 25,000","3 BHK House for rent in Upparpally, Hyderabad Expressway 3900 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,1 out of 2 Floors,,,,
"₹ 15,000","4 BHK House for rent in Bachupally, Outer Ring Road 3000 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,,,,1 Covered,
"₹ 7,500",2 BHK House for rent in Nagole 890 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.375091552734375,78.57073211669922,2,,,,2 Covered,
"₹ 60,000","3 BHK Apartment for rent in Aditya Empress Towers, Shaikpet 1575 sqft",,,,,17.406372,78.404193,,,,,,
"₹ 32,000",1 BHK Builder Floor for rent in OU Colony,Unfurnished,Bachelors/Family,1,Immediately,,,1,2 out of 4 Floors,,,,
"₹ 18,000",3 BHK Apartment for rent in Toli Chowki 1600 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,2,2 out of 4 Floors,,,1 Covered,
"₹ 6,000","2 BHK Apartment for rent in Peerzadiguda, NH 2 2",Unfurnished,Bachelors/Family,2,Immediately,17.40196990966797,78.6095199584961,1,2 out of 4 Floors,,,,
"₹ 23,000","3 BHK Apartment for rent in 7 Hills, Narsingi, Outer Ring Road 1800 sqft",,,,,17.392705,78.344298,,,,,,
"₹ 30,000","3 BHK Apartment for rent in Pearl Heights, Attapur 3000 sqft",,,,,17.3735955,78.4254766,,,,,,
"₹ 6,000","1 BHK House for rent in Kukatpally, NH 9",Unfurnished,Bachelors,1,Immediately,,,,1 out of 2 Floors,North,,,Same Premise
"₹ 12,500",2 BHK Apartment for rent in BalReddy Nagar-Toli Chowki 1200 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,2,3 out of 4 Floors,North - East,,,
"₹ 14,000","2 BHK Apartment for rent in Old Nallakunta, New Nallakunta 1100 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,4 out of 4 Floors,,,,
"₹ 40,000","3 BHK Apartment for rent in Aparna Serene Park, Kondapur 1600 sqft",,,,,17.4640338,78.337495,,,,,,
"₹ 20,000","3 BHK Builder Floor for rent in Manikonda, Outer Ring Road 1500 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,2,2 out of 5 Floors,,Main Road,"1 Covered, 1 Open",
"₹ 6,500",1 BHK Builder Floor for rent in Nagaram,Furnished,Bachelors/Family,1,Immediately,,,,1 out of 3 Floors,North - East,,1 Open,
"₹ 12,000","3 BHK House for rent in Jeedimetla, NH 7 1400 sqft",Unfurnished,Bachelors/Family,3,Immediately,,,1,,,,1 Open,
"₹ 15,000","2 BHK House for rent in Saraswathi Nagar, Sayeedabad 1700 sqft",Furnished,Bachelors/Family,2,Immediately,17.35462188720703,78.51671600341797,2,3 out of 3 Floors,,,,
"₹ 10,500","1 BHK House for rent in Marthanda Nagar, Hafeezpet",Unfurnished,Bachelors/Family,1,Immediately,17.476318359375,78.35569763183594,1,2 out of 2 Floors,East,Main Road,,
"₹ 18,000",3 BHK Builder Floor for rent in Hyderabad 1755 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,2,2 out of 5 Floors,,,,
"₹ 18,000","3 BHK Apartment for rent in Shaili Gardenia RWA, Yapral 1810 sqft",,,,,17.501573,78.546511,,,,,,
"₹ 10,000","1 BHK House for rent in Kachiguda, NH 2 2",Unfurnished,Bachelors,2,Immediately,17.385295867919922,78.49372863769531,,3 out of 4 Floors,North,Main Road,,
"₹ 13,000","2 BHK Apartment for rent in Bagh Amberpet, Amberpet, NH 2 2 950 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,4 out of 4 Floors,,,,
"₹ 26,000",3 BHK Apartment for rent in Kondapur 1525 sqft,Unfurnished,Bachelors,2,Immediately,17.462682723999023,78.35317993164062,1,3 out of 5 Floors,East,"Pool, Main Road",,
"₹ 20,000",2 BHK Apartment for rent in Kondapur 1100 sqft,Semi-Furnished,Bachelors,2,Immediately,17.462682723999023,78.35317993164062,1,2 out of 4 Floors,North,Main Road,,
"₹ 12,000",2 BHK Apartment for rent in Old Bowenpally 1000 sqft,Unfurnished,Bachelors,2,Immediately,17.482881546020508,78.48197174072266,1,1 out of 3 Floors,,,,
"₹ 15,000","3 BHK Apartment for rent in Sun City, Bandlaguda, Chevella Road 1300 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,1 out of 4 Floors,,,,
"₹ 22,000",3 BHK Apartment for rent in East Marredpally,Semi-Furnished,Bachelors/Family,3,Immediately,17.44822883605957,78.51434326171875,2,1 out of 4 Floors,North,,,
"₹ 18,000",2 BHK House for rent in West Marredpally,Semi-Furnished,Bachelors/Family,2,Immediately,17.450654983520508,78.50533294677734,2,2 out of 4 Floors,East,,,
"₹ 6,000","1 BHK House for rent in Kanaka Durga Colony, Gudimalkapur",Unfurnished,Bachelors,1,Immediately,17.380048751831055,78.43511962890625,,Ground out of 1 Floor,,,,
"₹ 14,000","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1150 sqft",Semi-Furnished,Bachelors,2,Immediately,17.51755714416504,78.3985595703125,2,3 out of 4 Floors,North,Main Road,,
"₹ 9,500","2 BHK House for rent in Janmabhoomi Sairam Enclave Phase II, Ameenpur 1150 sqft",,,,,17.525915,78.320265,,,,,,
"₹ 50,000","3 BHK Builder Floor for rent in Aditya Heights, Whitefields 2450 sqft",,,,,17.455569,78.3649614,,,,,,
"₹ 30,000","2 BHK Apartment for rent in Gachibowli, Outer Ring Road 1350 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,2 out of 31 Floors,,,,
"₹ 6,500","2 BHK House for rent in Kurmaguda, Srisailam Highway 650 sqft",Unfurnished,Bachelors/Family,1,Immediately,17.361879348754883,78.49820709228516,,1 out of 2 Floors,,Main Road,,
"₹ 25,000","2 BHK House for rent in Praneeth Pranav Valley, Bachupally, Outer Ring Road 242 sqyrd",,,,,17.546723,78.368679,,,,,,
"₹ 18,000","3 BHK House for rent in Bachupally, Outer Ring Road 2015 sqft",Furnished,Bachelors/Family,3,Immediately,,,,Ground out of 2 Floors,,,,
"₹ 14,000","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1250 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.51755714416504,78.3985595703125,2,1 out of 5 Floors,,,,
"₹ 13,500",3 BHK Apartment for rent in Kamala Nagar 1600 sqft,Semi-Furnished,Bachelors/Family,3,From Mar '20,,,,2 out of 4 Floors,,,,
"₹ 20,000",2 BHK Apartment for rent in Hitech City 1300 sqft,Semi-Furnished,Bachelors,2,Immediately,17.447917938232422,78.37617492675781,1,2 out of 4 Floors,West,Main Road,,
"₹ 35,000",4 BHK House for rent in Narayanguda 950 sqft,Semi-Furnished,Bachelors,3,Immediately,17.39719009399414,78.49236297607422,2,2 out of 2 Floors,East,Main Road,,
"₹ 17,000","1 BHK House for rent in Fair Lands, Serilingampally",Semi-Furnished,Bachelors,2,Immediately,17.476064682006836,78.29014587402344,3,2 out of 3 Floors,East,,,
"₹ 36,000","3 BHK Apartment for rent in Sanath Nagar, NH 9 2160 sqft",Semi-Furnished,Bachelors/Family,4,Immediately,17.455577850341797,78.4485092163086,3,1 out of 6 Floors,West,Main Road,"10 Covered, 10 Open",
"₹ 12,000",3 BHK Apartment for rent in Toli Chowki 1580 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,,6 out of 22 Floors,,,,
"₹ 11,000",1 BHK House for rent in Kothaguda,Unfurnished,Bachelors/Family,1,Immediately,17.46765899658203,78.37796783447266,1,4 out of 5 Floors,,,,
"₹ 5,000","2 BHK Builder Floor for rent in Beeramguda, Ramachandra Puram, NH 9 550 sqft",Unfurnished,Bachelors/Family,1,Immediately,,,,4 out of 4 Floors,,,,
"₹ 12,000",3 BHK Builder Floor for rent in New Mallepally 110 sqyrd,Semi-Furnished,Bachelors/Family,1,Immediately,,,,2 out of 3 Floors,,,1 Open,
"₹ 40,000","4 BHK Villa for rent in Tranquillas, Kismatpur, Outer Ring Road 3408 sqft",,,,,17.3413101,78.3763725,,,,,,
"₹ 37,000","3 BHK Apartment for rent in Somajiguda, NH 9 1755 sqft",Furnished,Bachelors/Family,3,Immediately,,,2,2 out of 6 Floors,East,Pool,,
"₹ 10,500",2 BHK Builder Floor for rent in Mehidipatanem 750 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,2 out of 2 Floors,,,,
"₹ 15,000",2 BHK House for rent in Alwal 1800 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,,,,,1 Open,
"₹ 9,500","2 BHK Builder Floor for rent in Boduppal, NH 2 2 1200 sqft",Furnished,Bachelors/Family,2,Immediately,,,2,2 out of 2 Floors,,,"1 Covered, 1 Open",
"₹ 35,000",4 BHK House for rent in International Airport 3400 sqft,Furnished,Bachelors/Family,4,Immediately,,,,Ground out of 2 Floors,,,,
"₹ 21,000","2 BHK Apartment for rent in Nallagandla, Serilingampally 1175 sqft",Furnished,Bachelors/Family,2,Immediately,,,,3 out of 5 Floors,,,,
"₹ 9,000","2 BHK House for rent in Mallapur-Balapur, Balapur 100 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,17.323057174682617,78.47305297851562,,,,Main Road,,
"₹ 7,000","2 BHK Builder Floor for rent in Beeramguda, Ramachandra Puram, NH 9 750 sqft",Furnished,Bachelors/Family,2,Immediately,,,1,4 out of 4 Floors,,,2 Open,
"₹ 20,000",2 BHK House for rent in Mahadevpur Colony 1500 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,1,,,,1 Open,
₹ 6 Lac,"3 BHK House for rent in Sun City, Bandlaguda, Chevella Road 900 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,,East,Main Road,,Same Premise
"₹ 10,000","1 BHK Builder Floor for rent in Gangaram, Chandanagar, NH 9",Unfurnished,Bachelors/Family,2,Immediately,,,1,Ground out of 3 Floors,,,,
"₹ 15,000",2 BHK Apartment for rent in Kompally 925 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 3 Floors,,,,
"₹ 19,000",2 BHK Apartment for rent in Gajularamaram 1125 sqft,Furnished,Family,2,Immediately,17.521270751953125,78.41851806640625,,4 out of 5 Floors,East,,1 Covered,
"₹ 15,000",2 BHK Apartment for rent in Hyderabad 1075 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,4 out of 4 Floors,,,,
"₹ 20,000","3 BHK Apartment for rent in Vidyanagar, Adikmet",Semi-Furnished,Bachelors/Family,2,Immediately,17.40418243408203,78.50950622558594,2,3 out of 5 Floors,,,,
"₹ 41,000","3 BHK Apartment for rent in My Home Avatar, Narsingi, Outer Ring Road 1834 sqft",,,,,17.399043,78.355424,,,,,,
"₹ 30,000","3 BHK Apartment for rent in Narsingi, Outer Ring Road 1836 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,3 out of 5 Floors,,,,
"₹ 7,500","2 BHK Builder Floor for rent in Happy Homes Colony, Hyderabad Expressway 900 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,4 out of 5 Floors,,,,
"₹ 22,000","3 BHK Apartment for rent in Sanjeeva Reddy Nagar, NH 9 1260 sqft",Semi-Furnished,Bachelors,2,Immediately,17.445480346679688,78.44397735595703,3,2 out of 3 Floors,East,Garden/Park,,
"₹ 11,000","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 900 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,3 out of 5 Floors,,,,
"₹ 25,000",3 BHK House for rent in Kondapur 1550 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,1,4 out of 4 Floors,,,,
"₹ 15,000","3 BHK Apartment for rent in Bachupally, Outer Ring Road 1540 sqft",Unfurnished,Bachelors,3,Immediately,17.551816940307617,78.38607025146484,1,2 out of 4 Floors,East,,,
"₹ 13,500","2 BHK House for rent in Happy Homes Colony, Expressway 1300 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,2,1 out of 2 Floors,West,,1 Open,
"₹ 8,000","2 BHK House for rent in Pocharam, NH 2 2 1800 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.43177604675293,78.64405059814453,1,Ground out of 1 Floor,,,,
"₹ 14,000",3 BHK Builder Floor for rent in Nizampet 1535 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,,1 out of 5 Floors,,,,
"₹ 30,000","3 BHK House for rent in Aruna Enclave, Secunderabad 2000 sqft",Semi-Furnished,Bachelors,2,Immediately,,,2,4 out of 6 Floors,,,1 Covered,
"₹ 12,000","2 BHK House for rent in Namaha Rhythm, Miyapur, NH 9 1900 sqft",,,,,17.5307231,78.352367,,,,,,
"₹ 10,000","1 BHK House for rent in Aghapura, Nampally, NH 7",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 1 Floor,,,,
"₹ 25,000","2 BHK Apartment for rent in Somajiguda, NH 9 1108 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.42171287536621,78.45764923095703,1,4 out of 7 Floors,,,,
"₹ 4,100","1 BHK Builder Floor for rent in Shamsher Gunj, Aliabad",Unfurnished,Bachelors/Family,1,Immediately,17.341524124145508,78.46806335449219,,2 out of 2 Floors,,,,
"₹ 8,000","2 BHK Apartment for rent in Jyothi Nagar, Humayun Nagar 1175 sqft",Furnished,Bachelors/Family,2,Immediately,,,,1 out of 5 Floors,,,,
"₹ 11,500",2 BHK Apartment for rent in Hyderabad 1020 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,2 out of 3 Floors,,,,
₹ 1 Lac,"4 BHK Villa for rent in First Leaf, Gachibowli, Outer Ring Road 4600 sqft",,,,,17.4329225481845,78.3154260941995,,,,,,
"₹ 5,500","Studio Apartment for rent in Banjara Hills, NH 9",Semi-Furnished,Bachelors/Family,1,Immediately,,,,1 out of 2 Floors,,,,
"₹ 18,000",3 BHK House for rent in Banjara hills Rdno.10 1000 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,1,4 out of 4 Floors,West,Main Road,2 Covered,Same Premise
"₹ 14,000",2 BHK Apartment for rent in Lal Bahadur Nagar 1050 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,2,2 out of 4 Floors,,,,
"₹ 45,000",Apartment for rent in Kondapur,,Bachelors/Family,,Immediately,,,,,West,Main Road,2 Covered,
"₹ 23,000","3 BHK Apartment for rent in Executive Park, Appa junction 1800 sqft",,,,,17.3593513971307,78.3749074079075,,,,,,
"₹ 12,500",2 BHK Builder Floor for rent in Kothapet 800 sqft,Semi-Furnished,Bachelors,2,Immediately,17.372636795043945,78.54792022705078,1,2 out of 3 Floors,East,Main Road,,
"₹ 12,000","3 BHK Villa for rent in Brigs Maharaja Forts, Uppal, NH 2 2 1638 sqft",,,,,,,,,,,,
"₹ 27,000","3 BHK Apartment for rent in RV Citin Loft, Manikonda, Outer Ring Road 1870 sqft",,,,,17.408862,78.367994,,,,,,
"₹ 14,000",2 BHK Apartment for rent in Suchitra Circle 1200 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.49501609802246,78.50264739990234,3,8 out of 11 Floors,,"Garden/Park, Main Road",,
"₹ 40,000",5 BHK Apartment for rent in Outer Ring Road 3000 sqft,Semi-Furnished,Bachelors/Family,5,Immediately,17.438467025756836,78.36365509033203,,3 out of 20 Floors,,,,
